artist,song,duration_ms,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
ABBA,Dancing Queen,230400,1905,82,0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,pop
"Calvin Harris, Ellie Goulding",Outside (feat. Ellie Goulding),227267,2014,82,0.646,0.823,2,-4.123,0,0.0394,0.213,0,0.322,0.418,128.035,pop
"Timbaland, Keri Hilson, D.O.E.",The Way I Are,179120,2007,82,0.729,0.807,6,-6.492,1,0.0936,0.181,0.75,0.319,0.765,114.742,pop
"Pitbull, Kesha",Timber,204160,1905,82,0.581,0.963,11,-4.087,1,0.0981,0.0295,0,0.139,0.788,129.992,pop
Avicii,The Nights,176658,2014,82,0.527,0.835,6,-5.298,1,0.0433,0.0166,0,0.249,0.654,125.983,pop
"USHER, Pitbull",DJ Got Us Fallin' In Love (feat. Pitbull),220800,2010,81,0.663,0.861,7,-3.398,0,0.109,0.0338,0,0.082,0.654,119.963,pop
Britney Spears,...Baby One More Time,211067,1999,81,0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96,pop
Outkast,Ms. Jackson,270507,2000,81,0.843,0.806,4,-5.946,0,0.269,0.143,0,0.0771,0.613,94.948,pop
Lady Gaga,Poker Face,237200,2008,81,0.851,0.806,4,-4.618,1,0.0787,0.119,1.72E-06,0.121,0.774,119.001,pop
"Pitbull, Ne-Yo",Time of Our Lives,229360,2014,82,0.721,0.802,1,-5.797,1,0.0583,0.0921,0,0.694,0.724,124.022,pop
Calvin Harris,Summer,222533,2014,81,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,pop
Whitney Houston,I Wanna Dance with Somebody (Who Loves Me),291293,1987,81,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818,pop
"The Chainsmokers, Daya",Don't Let Me Down,208373,2016,80,0.533,0.869,11,-5.093,1,0.173,0.156,0.00538,0.136,0.425,159.805,pop
Britney Spears,Gimme More,251240,2007,80,0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324,pop
Bruno Mars,24K Magic,225983,2016,80,0.818,0.803,1,-4.282,1,0.0797,0.034,0,0.153,0.632,106.97,pop
Cyndi Lauper,Girls Just Want to Have Fun,238267,1983,80,0.71,0.799,6,-4.897,1,0.0328,0.22,0.000602,0.349,0.725,120.372,pop
Bryan Adams,Summer Of '69,216053,1984,80,0.509,0.834,2,-6.205,1,0.0386,0.0183,0,0.0732,0.774,139.13,pop
"Gym Class Heroes, Adam Levine",Stereo Hearts (feat. Adam Levine),210960,2011,80,0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,pop
Carly Rae Jepsen,Call Me Maybe,193400,2012,80,0.782,0.58,7,-6.548,1,0.0407,0.0114,2.28E-06,0.108,0.66,120.021,pop
"Sean Paul, Dua Lipa",No Lie,221176,2018,80,0.742,0.882,7,-2.862,1,0.117,0.0466,0,0.206,0.463,102.04,pop
"David Guetta, Sia",Titanium (feat. Sia),245040,2012,80,0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062,pop
"Justin Timberlake, Timbaland",SexyBack (feat. Timbaland),242733,2006,80,0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,pop
Black Eyed Peas,I Gotta Feeling,289133,2009,80,0.744,0.766,0,-6.375,1,0.0265,0.0873,0,0.509,0.61,127.966,pop
Justin Bieber,What Do You Mean?,205680,2015,79,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,pop
Rihanna,Don't Stop The Music,267080,2008,79,0.834,0.669,6,-5.582,0,0.0637,0.0341,7.18E-05,0.0535,0.547,122.669,pop
Spice Girls,Wannabe,173027,1996,79,0.768,0.864,11,-6.149,1,0.0324,0.101,0,0.162,0.891,110.009,pop
"Maroon 5, Christina Aguilera","Moves Like Jagger - Studio Recording From ""The Voice"" Performance",201493,1905,79,0.722,0.761,11,-4.46,0,0.0475,0.0119,0,0.315,0.624,128.046,pop
Britney Spears,Oops!...I Did It Again,211160,2000,79,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77E-05,0.355,0.894,95.053,pop
Soft Cell,Tainted Love,153800,1905,79,0.5,0.501,0,-8.284,0,0.0376,0.462,0,0.26,0.623,144.438,pop
"Lady Gaga, Colby O'Donis",Just Dance,241933,2008,79,0.822,0.739,1,-4.541,0,0.0311,0.0264,4.28E-05,0.181,0.745,118.99,pop
"Calvin Harris, John Newman",Blame (feat. John Newman),212960,2014,79,0.414,0.857,0,-4.078,0,0.0808,0.0287,0.00574,0.343,0.348,128.024,pop
"50 Cent, Olivia",Candy Shop,209107,2005,78,0.613,0.574,11,-7.961,1,0.467,0.0253,3.13E-05,0.38,0.755,125.18,pop
ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),292613,1905,78,0.749,0.491,10,-9.655,1,0.0403,0.02,0.00899,0.159,0.536,119.528,pop
"Swedish House Mafia, John Martin",Don't You Worry Child - Radio Edit,212862,2012,78,0.612,0.84,11,-3.145,0,0.0509,0.112,0,0.116,0.438,129.042,pop
"Robin Schulz, Francesco Yates",Sugar (feat. Francesco Yates),219043,2015,78,0.636,0.815,5,-5.098,0,0.0581,0.0185,0,0.163,0.636,123.063,pop
Justin Timberlake,Rock Your Body,267267,2002,78,0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972,pop
Rihanna,Disturbia,238627,2008,78,0.707,0.814,11,-4.509,0,0.0577,0.0861,0,0.168,0.717,124.921,pop
Cher,Believe,239027,1905,78,0.652,0.917,6,-6.72,1,0.0548,0.0082,0,0.0509,0.459,132.975,pop
"Elton John, Kiki Dee",Don't Go Breaking My Heart,275440,1975,78,0.729,0.844,5,-8.824,1,0.0344,0.149,2.87E-06,0.0604,0.777,131.459,pop
Kylie Minogue,Can't Get You out of My Head,230640,2001,78,0.766,0.563,9,-7.516,0,0.0339,0.0263,0.683,0.115,0.964,126.007,pop
Sean Paul,Temperature,218573,2005,78,0.951,0.6,0,-4.675,0,0.0685,0.106,0,0.0712,0.822,125.04,pop
"Disclosure, Sam Smith",Latch,255632,2013,78,0.503,0.726,1,-5.456,1,0.167,0.0159,7.98E-05,0.0895,0.529,121.981,pop
Avicii,Waiting For Love,230613,2015,78,0.579,0.736,6,-3.863,0,0.0527,0.31,0,0.198,0.613,127.999,pop
"Jennifer Lopez, Pitbull",On The Floor,284867,2011,78,0.73,0.777,3,-5.194,0,0.0496,0.105,0.000486,0.0691,0.575,130.003,pop
Dolly Parton,9 to 5,162467,1905,78,0.554,0.783,6,-5.852,1,0.0457,0.416,1.54E-06,0.631,0.813,105.39,pop
Mary J. Blige,Family Affair,265867,2001,78,0.911,0.551,8,-3.75,0,0.045,0.133,4.35E-05,0.0863,0.969,92.887,pop
Taylor Swift,Shake It Off,219200,2014,78,0.647,0.8,7,-5.384,1,0.165,0.0647,0,0.334,0.942,160.078,pop
Rihanna,Pon de Replay,246960,2005,78,0.779,0.64,7,-8.415,1,0.159,0.000155,0.000766,0.101,0.499,99.017,pop
Modjo,Lady - Hear Me Tonight,307154,1905,77,0.72,0.808,6,-5.627,1,0.0379,0.00793,0.0293,0.0634,0.869,126.041,pop
Ace of Base,All That She Wants,211213,1993,77,0.798,0.625,11,-9.689,1,0.0548,0.00547,7.98E-05,0.103,0.858,93.764,pop
"Flo Rida, Sia",Wild Ones (feat. Sia),232947,2012,77,0.608,0.86,5,-5.324,0,0.0554,0.0991,0,0.262,0.437,127.075,pop
"Daft Punk, Pharrell Williams, Nile Rodgers",Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],248413,2013,77,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07E-06,0.101,0.862,116.047,pop
Avicii,Levels - Radio Edit,199907,2011,77,0.584,0.889,1,-5.941,0,0.0343,0.0462,0.828,0.309,0.464,126.04,pop
Michael Jackson,Billie Jean,293827,2008,77,0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0153,0.036,0.847,117.046,pop
"Pitbull, Christina Aguilera",Feel This Moment (feat. Christina Aguilera),229507,1905,77,0.673,0.758,7,-3.632,1,0.158,0.039,0,0.341,0.542,135.956,pop
Joan Jett & the Blackhearts,I Love Rock 'N Roll,175173,1981,77,0.535,0.716,4,-5.025,1,0.0431,0.326,0,0.659,0.901,94.379,pop
"Beyoncé, JAY-Z",Crazy In Love (feat. Jay-Z),236133,2003,77,0.646,0.77,2,-6.596,0,0.226,0.00249,0,0.0715,0.681,99.165,pop
"Calvin Harris, Rihanna",This Is What You Came For,222160,2016,77,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,pop
"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),258343,2012,76,0.641,0.922,2,-4.457,1,0.0786,0.0291,0,0.0862,0.847,146.078,pop
Nicki Minaj,Starships,210627,2012,76,0.747,0.716,11,-2.457,0,0.0751,0.135,0,0.251,0.751,125.006,pop
"Blackstreet, Dr. Dre, Queen Pen",No Diggity,304600,1996,76,0.867,0.646,1,-4.674,0,0.288,0.303,0,0.279,0.67,88.634,pop
Katrina & The Waves,Walking On Sunshine,238733,1905,76,0.597,0.87,10,-11.97,1,0.0371,0.0119,0.166,0.0678,0.944,109.901,pop
"Flo Rida, David Guetta",Club Can't Handle Me (feat. David Guetta),234560,2010,76,0.616,0.869,0,-3.911,1,0.0327,0.0283,0,0.064,0.473,127.966,pop
"Pitbull, Chris Brown",International Love (feat. Chris Brown),227280,2011,77,0.67,0.855,0,-3.035,0,0.0499,0.0124,0,0.335,0.648,120.05,pop
ABBA,Mamma Mia,213267,1905,76,0.749,0.748,2,-7.011,1,0.0323,0.295,0.000443,0.469,0.827,137.547,pop
The Human League,Don't You Want Me,236920,1905,76,0.731,0.738,9,-8.125,0,0.0377,0.184,0,0.214,0.958,117.656,pop
Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",236002,2016,76,0.666,0.83,0,-5.715,1,0.0751,0.0123,0,0.191,0.702,113.03,pop
"Earth, Wind & Fire, The Emotions",Boogie Wonderland,288293,#VALUE!,76,0.802,0.756,2,-10.791,0,0.0349,0.0843,0.00765,0.0521,0.963,131.715,pop
"Calvin Harris, Alesso, Hurts",Under Control (feat. Hurts),184280,2014,76,0.544,0.915,8,-3.405,1,0.0841,0.129,0.000914,0.115,0.51,126.094,pop
"Daddy Yankee, Snow",Con Calma,193227,2019,76,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94E-06,0.0574,0.656,93.989,pop
The Wanted,Glad You Came,197936,2011,76,0.722,0.851,7,-3.873,0,0.0639,0.0319,0,0.108,0.452,126.885,pop
"Major Lazer, MØ, DJ Snake",Lean On (feat. MØ & DJ Snake),176561,2015,76,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,pop
Flo Rida,Good Feeling,248133,2012,76,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,pop
Stromae,Alors on danse - Radio Edit,206067,2010,75,0.79,0.593,1,-9.204,0,0.0776,0.0983,0.00202,0.065,0.72,119.958,pop
"Rihanna, Calvin Harris",We Found Love,215227,2011,75,0.735,0.766,1,-4.485,1,0.0383,0.025,0.00141,0.108,0.6,127.975,pop
Van Halen,Jump - 2015 Remaster,241600,1984,75,0.572,0.835,0,-6.219,1,0.0317,0.171,0.000377,0.0702,0.795,129.981,pop
"Owl City, Carly Rae Jepsen",Good Time,205933,2012,75,0.56,0.872,3,-4.269,1,0.14,0.0239,6.98E-06,0.371,0.682,126.05,pop
Iyaz,Replay,182307,2009,75,0.706,0.751,9,-6.323,1,0.0708,0.173,0,0.168,0.195,91.031,pop
"Ariana Grande, Zedd",Break Free,214840,2014,75,0.686,0.702,7,-5.325,0,0.0455,0.00637,4.46E-05,0.204,0.29,129.948,pop
"Gala, Molella, Phil Jay","Freed From Desire - prod. Molella, Phil Jay",213394,1997,75,0.704,0.861,2,-4.221,0,0.0493,0.587,0.0615,0.0992,0.636,128.99,pop
Irene Cara,Flashdance...What a Feeling - Radio Edit,237053,1983,75,0.572,0.655,7,-7.027,0,0.0344,0.00579,3.41E-06,0.0901,0.392,122.49,pop
"Nelly, City Spud",Ride Wit Me,291782,2000,75,0.85,0.7,7,-6.49,1,0.0478,0.0607,1.66E-06,0.244,0.724,101.875,pop
Lou Bega,Mambo No. 5 (a Little Bit of...),220293,1999,75,0.622,0.807,5,-6.752,0,0.408,0.103,0,0.306,0.892,174.06,pop
Daft Punk,One More Time,320357,2001,74,0.613,0.697,2,-8.618,1,0.133,0.0194,0,0.332,0.476,122.746,pop
"Earth, Wind & Fire",Let's Groove,339320,1981,75,0.869,0.648,11,-8.698,0,0.0633,0.121,2.17E-05,0.126,0.9,125.035,pop
Europe,The Final Countdown,310333,1905,74,0.529,0.843,6,-6.908,0,0.0616,0.0628,0.000827,0.0608,0.188,117.662,pop
Shakira,"Whenever, Wherever",196160,2001,74,0.794,0.832,1,-4.862,0,0.0407,0.237,1.14E-05,0.203,0.871,107.657,pop
"Alex Gaudino, Crystal Waters",Destination Calabria - Radio Edit,223112,2007,74,0.627,0.954,2,-4.804,1,0.0425,0.0015,0.000814,0.292,0.312,128.016,pop
Backstreet Boys,Everybody (Backstreet's Back) - Radio Edit,225360,1997,74,0.731,0.853,10,-4.219,0,0.0363,0.0352,0,0.268,0.605,108.016,pop
Madonna,Like a Prayer,342680,2009,74,0.625,0.842,5,-5.285,1,0.0376,0.264,2.12E-05,0.181,0.26,111.038,pop
Katy Perry,Hot N Cold,220227,2008,74,0.706,0.842,7,-3.956,1,0.0417,7.73E-05,0,0.0688,0.861,132.032,pop
*NSYNC,Bye Bye Bye,200560,2000,74,0.614,0.928,8,-4.806,0,0.0516,0.0408,0.00104,0.0845,0.879,172.656,pop
Nelly,Hot In Herre,228240,2002,74,0.956,0.741,11,-4.753,0,0.124,0.204,0,0.0615,0.911,107.075,pop
ABBA,Take A Chance On Me,243933,1905,74,0.684,0.675,11,-8.123,1,0.0257,0.163,0,0.242,0.924,107.064,pop
Aqua,Barbie Girl,197960,1997,74,0.812,0.879,1,-10.998,0,0.0397,0.017,0.224,0.365,0.962,129.991,pop
"Timbaland, Justin Timberlake, Nelly Furtado",Give It To Me,234027,2007,74,0.975,0.711,8,-3.904,1,0.0632,0.168,0.000552,0.0799,0.815,110.621,pop
Depeche Mode,Just Can't Get Enough,220893,1981,74,0.766,0.772,0,-9.362,1,0.0353,0.403,0.0584,0.183,0.919,128.168,pop
Bee Gees,Stayin' Alive,92867,1977,74,0.707,0.535,10,-19.793,0,0.0436,0.113,0.00615,0.0884,0.641,103.644,pop
Mark Morrison,Return of the Mack,213093,1996,73,0.715,0.833,2,-5.379,1,0.108,0.00631,0,0.164,0.612,95.487,pop
Michael Jackson,Don't Stop 'Til You Get Enough,365467,1979,73,0.878,0.821,11,-9.875,1,0.089,0.126,0.0461,0.183,0.947,118.881,pop
"Guru Josh Project, Klaas",Infinity 2008 - Klaas Vocal Edit,192294,2008,73,0.498,0.862,7,-6.02,0,0.0588,0.000313,0.00918,0.352,0.469,128.036,pop
Olly Alexander (Years & Years),King,215360,2015,73,0.56,0.857,4,-4.145,0,0.0384,0.0594,0,0.381,0.432,119.975,pop
Frankie Valli & The Four Seasons,"December, 1963 (Oh What a Night!)",197147,1905,73,0.737,0.495,1,-13.489,1,0.027,0.0588,9.12E-06,0.0542,0.967,104.409,pop
"Madcon, Ray Dalton",Don't Worry (with Ray Dalton) - Radio Edit,214789,2015,73,0.811,0.699,7,-5.211,1,0.114,0.0726,1.38E-06,0.148,0.733,122.987,pop
Ricky Martin,Livin' la Vida Loca,243160,1905,73,0.425,0.954,1,-3.756,0,0.0476,0.00414,0,0.0555,0.933,178.043,pop
"Robin Thicke, T.I., Pharrell Williams",Blurred Lines,263827,2013,73,0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93E-06,0.0759,0.843,119.993,pop
"Madonna, Justin Timberlake, Timbaland",4 Minutes (feat. Justin Timberlake & Timbaland),189693,2009,73,0.753,0.931,2,-4.922,1,0.0653,0.00994,0.00696,0.234,0.767,113.026,pop
Eric Prydz,Call on Me - Radio Mix,171360,2004,73,0.597,0.837,10,-6.518,1,0.375,0.00427,0.00115,0.839,0.447,126.342,pop
The Emotions,Best of My Love,220560,1977,73,0.784,0.713,0,-6.865,1,0.0339,0.447,0.14,0.0904,0.97,115.443,pop
"Bingo Players, Far East Movement",Get Up (Rattle) [feat. Far East Movement] - Vocal Edit,166933,2012,72,0.801,0.985,7,-2.69,1,0.0647,0.0205,6.86E-06,0.297,0.72,127.99,pop
Prince,Kiss,226240,1986,73,0.898,0.271,7,-12.238,1,0.091,0.0135,0.00138,0.0461,0.742,111.485,pop
"David Guetta, Flo Rida, Nicki Minaj",Where Them Girls At (feat. Nicki Minaj & Flo Rida),194840,2012,72,0.666,0.876,3,-3.078,1,0.0414,0.055,0,0.259,0.552,129.884,pop
Katy Perry,I Kissed A Girl,179640,2008,72,0.702,0.76,5,-3.174,1,0.0684,0.00226,0,0.132,0.696,129.996,pop
"Lana Del Rey, Cedric Gervais",Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,214912,2013,72,0.572,0.81,1,-5.791,0,0.0558,0.0157,6.53E-06,0.13,0.11,126.052,pop
Taio Cruz,Dynamite,202613,2010,72,0.751,0.781,4,-3.724,1,0.0862,0.0039,0,0.036,0.814,119.977,pop
Bruce Springsteen,Born in the U.S.A.,278680,1984,72,0.398,0.952,4,-6.042,1,0.061,0.000373,7.75E-05,0.1,0.584,122.093,pop
Will Smith,Miami,197560,1997,72,0.877,0.534,1,-6.178,1,0.15,0.0339,1.67E-05,0.0441,0.89,108.17,pop
Mr. President,Coco Jamboo,218733,1996,72,0.832,0.838,1,-5.414,0,0.0421,0.0791,0,0.152,0.965,100.021,pop
Patrick Hernandez,Born to Be Alive - The Original,188133,1905,72,0.704,0.868,2,-5.808,1,0.0315,0.0834,0,0.206,0.808,131.468,pop
"Stardust, Benjamin Diamond, Alan Braxe, Thomas Bangalter",Music Sounds Better With You - Radio Edit,260907,1998,72,0.729,0.662,5,-7.191,0,0.337,0.00128,0.208,0.305,0.359,124.149,pop
PSY,Gangnam Style (강남스타일),219493,2012,72,0.727,0.937,11,-2.871,0,0.286,0.00417,0,0.091,0.749,132.067,pop
"LMFAO, Lauren Bennett, GoonRock",Party Rock Anthem,262147,2011,72,0.75,0.736,5,-4.168,0,0.155,0.0202,0,0.265,0.355,130.011,pop
"R3HAB, A Touch Of Class",All Around The World (La La La),147840,2019,71,0.733,0.859,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,pop
Ace of Base,The Sign,191240,1993,71,0.808,0.786,4,-6.897,0,0.0447,0.00928,0.0701,0.0574,0.899,96.987,pop
"The Pussycat Dolls, Busta Rhymes",Don't Cha,272080,2005,71,0.875,0.63,1,-3.475,1,0.0994,0.00546,2.47E-06,0.127,0.548,120.016,pop
MC Hammer,U Can't Touch This,257360,1990,71,0.867,0.517,11,-13.22,0,0.088,0.00449,0.000343,0.0864,0.862,133.149,pop
Billy Ocean,Love Really Hurts Without You,179013,1976,71,0.518,0.907,5,-3.732,1,0.0343,0.00221,1.15E-05,0.0838,0.961,140.982,pop
Rednex,Cotton Eye Joe,194000,1994,71,0.729,0.936,9,-7.536,1,0.0776,0.0129,0.000892,0.0367,0.598,131.986,pop
Lady Gaga,Born This Way,260253,2011,71,0.587,0.828,11,-5.108,1,0.161,0.00327,0,0.331,0.493,123.907,pop
"Clean Bandit, Sean Paul, Anne-Marie",Rockabye (feat. Sean Paul & Anne-Marie),251088,2016,70,0.72,0.763,9,-4.068,0,0.0523,0.406,0,0.18,0.742,101.965,pop
"Alesso, Tove Lo",Heroes (we could be),210013,2015,70,0.503,0.748,5,-4.124,1,0.0619,0.0305,0,0.343,0.356,125.896,pop
Baltimora,Tarzan Boy,378947,1985,70,0.684,0.573,5,-12.3,1,0.0261,0.318,0.028,0.306,0.716,107.363,pop
Corona,The Rhythm of the Night,264280,1905,70,0.69,0.805,5,-11.522,0,0.0336,0.000232,0.739,0.095,0.799,127.808,pop
"Zara Larsson, MNEK",Never Forget You,213428,2017,70,0.583,0.732,11,-5.729,0,0.0459,0.00315,9.57E-06,0.269,0.277,146.005,pop
Vanilla Ice,Ice Ice Baby,254467,2008,70,0.979,0.792,2,-2.784,1,0.0388,0.0025,7.71E-06,0.102,0.583,116.012,pop
Chezile,Beanie,132160,2023,82,0.531,0.556,5,-6.245,1,0.0252,0.407,0.00915,0.318,0.156,138.978,pop
beabadoobee,the perfect pair,177533,2022,80,0.634,0.663,11,-6.818,1,0.0331,0.433,0.124,0.102,0.6,146.053,pop
Rio Romeo,Nothing's New,211000,2022,78,0.421,0.394,11,-8.312,1,0.0277,0.863,4.74E-06,0.0984,0.399,96.192,pop
Clairo,Bags,260520,2019,78,0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,pop
HYBS,Tip Toe,224726,2023,76,0.687,0.486,11,-8.673,1,0.0579,0.587,0.126,0.115,0.792,163.9,pop
Mac DeMarco,For the First Time,182307,2017,80,0.551,0.529,5,-10.469,0,0.0517,0.296,0.0093,0.178,0.521,75.515,pop
sign crushes motorist,Better,98750,2022,73,0.696,0.0867,7,-25.203,1,0.0418,0.988,0.922,0.108,0.349,129.989,pop
Crumb,Ghostride,126120,2019,71,0.665,0.351,2,-9.424,1,0.0276,0.516,0.819,0.109,0.451,87.057,pop
Clairo,4EVER,159595,2018,73,0.75,0.585,9,-7.576,0,0.0285,0.049,0.00552,0.155,0.584,102.331,pop
Faye Webster,In A Good Way,224680,2021,71,0.587,0.286,9,-8.839,1,0.0315,0.185,0.0288,0.214,0.302,71.123,pop
girl in red,i wanna be your girlfriend,204991,2018,73,0.541,0.382,7,-14.323,1,0.035,0.0215,0.000836,0.304,0.343,155.901,pop
Linkin Park,In the End,216880,1905,88,0.556,0.864,3,-5.87,0,0.0584,0.00958,0,0.209,0.4,105.143,rock
Linkin Park,The Emptiness Machine,190428,2024,89,0.466,0.872,7,-3.344,1,0.0336,0.0156,0,0.121,0.806,184.115,rock
Hozier,Too Sweet,251424,2024,79,0.741,0.62,10,-5.505,1,0.0412,0.0295,0.000809,0.0398,0.934,117.038,rock
Audioslave,Like a Stone,293960,2002,77,0.614,0.568,7,-5.477,0,0.0276,0.00797,0,0.0997,0.516,107.849,rock
Arctic Monkeys,Do I Wanna Know?,272394,2013,84,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,rock
Red Hot Chili Peppers,Californication,329733,1999,81,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,rock
The Goo Goo Dolls,Iris,289533,1905,87,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97E-06,0.0942,0.497,155.925,rock
Twenty One Pilots,Ride,214507,2015,80,0.645,0.713,6,-5.355,1,0.0393,0.00835,0,0.113,0.566,74.989,rock
Red Hot Chili Peppers,Otherside,255373,1999,81,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,rock
Linkin Park,What I've Done,205227,2007,81,0.627,0.935,5,-4.882,1,0.0324,0.0092,0,0.147,0.287,120.092,rock
Paramore,Decode,261960,2008,71,0.28,0.87,10,-4.219,0,0.0592,0.000686,0.00608,0.101,0.284,164.057,rock
Linkin Park,Breaking the Habit,196133,2003,74,0.58,0.865,4,-4.359,0,0.0313,0.105,0,0.106,0.587,100.016,rock
Yeah Yeah Yeahs,Maps,219987,2003,75,0.502,0.941,7,-5.194,1,0.0716,0.000346,0.319,0.553,0.124,119.783,rock
Linkin Park,BURN IT DOWN,230253,2012,76,0.585,0.972,9,-4.45,0,0.0534,0.0143,0,0.0707,0.585,110.006,rock
Foo Fighters,Everlong,250547,1997,81,0.413,0.881,11,-5.541,0,0.0367,5.99E-05,0.000308,0.0805,0.364,158.066,rock
Linkin Park,New Divide,268613,2009,70,0.493,0.808,5,-3.365,0,0.0362,0.000235,0,0.0983,0.38,117.971,rock
Green Day,21 Guns,321093,2009,74,0.268,0.742,5,-4.939,1,0.0355,0.0518,0,0.626,0.416,159.779,rock
Keane,Everybody's Changing,215880,2004,73,0.517,0.839,0,-3.521,1,0.0287,0.0014,0.000365,0.108,0.416,94.015,rock
Linkin Park,Leave Out All The Rest,209307,2007,71,0.514,0.637,0,-6.418,1,0.0363,0.213,2.27E-06,0.389,0.18,80.401,rock
My Chemical Romance,I Don't Love You,238680,2006,74,0.289,0.796,0,-4.22,1,0.0494,0.00837,2.61E-05,0.202,0.33,169.835,rock
Red Hot Chili Peppers,Scar Tissue,215907,1999,82,0.595,0.717,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969,rock
Pixies,Where Is My Mind?,229227,1997,72,0.513,0.442,4,-13.529,1,0.0343,0.00731,0.000838,0.0878,0.243,81.201,rock
Linkin Park,CASTLE OF GLASS,205400,2012,74,0.615,0.911,1,-3.584,0,0.0278,0.0686,0.00188,0.0908,0.685,108,rock
Red Hot Chili Peppers,Can't Stop,269000,2002,81,0.618,0.938,9,-3.442,1,0.0456,0.0179,0,0.167,0.875,91.455,rock
Pearl Jam,Black,342653,1991,73,0.36,0.684,4,-6.457,0,0.0308,0.323,0,0.34,0.2,77.15,rock
New Radicals,You Get What You Give,300773,1998,74,0.621,0.901,2,-5.396,1,0.0302,0.17,0,0.0875,0.744,113.967,rock
Måneskin,THE LONELIEST,247067,2022,68,0.519,0.595,2,-5.001,1,0.0283,0.00151,0,0.0762,0.237,129.786,rock
Cage The Elephant,Ain't No Rest for the Wicked,175493,2009,76,0.636,0.849,0,-7.075,1,0.106,0.0438,0,0.372,0.917,156.036,rock
Red Hot Chili Peppers,Snow (Hey Oh),334667,2006,77,0.427,0.9,11,-3.674,1,0.0499,0.116,1.75E-05,0.119,0.599,104.655,rock
Muse,Supermassive Black Hole,212440,2006,78,0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120,rock
Pearl Jam,Even Flow,292581,1991,77,0.394,0.944,10,-6.506,0,0.0761,0.00178,4.54E-06,0.298,0.265,105.338,rock
STARSET,My Demons,288036,1905,70,0.274,0.652,5,-6.196,0,0.0625,0.00768,6.42E-05,0.108,0.1,173.008,rock
Muse,Uprising,304840,2009,75,0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,rock
Kings of Leon,Use Somebody,230760,2008,76,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,rock
Red Hot Chili Peppers,Dani California,282160,2006,77,0.556,0.913,0,-2.36,1,0.0437,0.0193,8.59E-06,0.346,0.73,96.184,rock
Beach Weather,"Sex, Drugs, Etc.",196784,2016,73,0.572,0.839,4,-5.083,0,0.0377,0.013,0.00976,0.522,0.465,143.969,rock
Coldplay,In My Place,226680,2002,74,0.424,0.588,9,-5.455,1,0.0278,0.0553,4.95E-06,0.298,0.193,144.636,rock
Finger Eleven,Paralyzer,208107,2007,74,0.644,0.939,11,-3.486,0,0.0456,0.157,0,0.233,0.861,106.031,rock
Green Day,Last Night on Earth,236533,2009,68,0.556,0.486,2,-7.139,1,0.0329,0.0371,1.45E-06,0.164,0.243,119.955,rock
Alice In Chains,Would? (2022 Remaster),206773,1992,72,0.297,0.842,6,-7.457,1,0.0488,0.000286,9.10E-06,0.0848,0.586,100.127,rock
